iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-21T03:45:10.451273+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3165894,1996,296,1064,1435,1,50,1320521,9,387,77,0,2,,,,,,,,,,
2026-06-21T03:45:10.546197+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3165994,1995,306,1056,1440,5,50,1320600,9,387,79,0,3,,,,,,,,,,
2026-06-21T03:45:10.630259+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166094,1995,296,1061,1432,6,50,1320680,9,387,77,0,2,,,,,,,,,,
2026-06-21T03:45:10.718414+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166194,1995,302,1053,1432,3,50,1320760,9,387,77,0,2,,,,,,,,,,
2026-06-21T03:45:10.861099+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166294,1994,305,1056,1439,5,50,1320840,9,387,79,0,3,,,,,,,,,,
2026-06-21T03:45:10.955660+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166394,1993,306,1056,1440,4,50,1320919,9,387,79,0,2,,,,,,,,,,
2026-06-21T03:45:11.048589+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166494,1992,304,1057,1439,2,50,1320999,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:11.142707+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166594,1993,306,1056,1440,1,50,1321079,9,387,78,0,1,,,,,,,,,,
2026-06-21T03:45:11.236734+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166694,1994,300,1061,1437,4,50,1321159,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:11.330429+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166794,1993,301,1059,1437,6,50,1321238,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:11.424862+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166894,1991,303,1059,1440,3,50,1321318,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:11.520175+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3166994,1994,303,1057,1437,5,50,1321398,9,387,77,0,2,,,,,,,,,,
2026-06-21T03:45:11.615175+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167094,1993,304,1057,1439,6,50,1321478,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:11.756660+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167194,1995,304,1057,1439,3,50,1321558,9,387,79,1,2,,,,,,,,,,
2026-06-21T03:45:11.850264+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167294,1995,303,1059,1439,1,50,1321637,9,387,79,0,2,,,,,,,,,,
2026-06-21T03:45:11.943450+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167394,1996,303,1057,1437,4,50,1321717,9,387,79,0,2,,,,,,,,,,
2026-06-21T03:45:12.036870+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167494,1994,295,1067,1437,2,50,1321797,9,387,78,1,1,,,,,,,,,,
2026-06-21T03:45:12.129730+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167594,1994,299,1059,1434,1,50,1321877,9,387,78,1,2,,,,,,,,,,
2026-06-21T03:45:12.223842+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167694,1995,299,1059,1434,5,50,1321956,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:12.317979+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167794,1994,292,1064,1430,6,50,1322036,9,387,77,0,2,,,,,,,,,,
2026-06-21T03:45:12.411185+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167894,1995,304,1056,1437,3,50,1322116,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:12.551617+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3167994,1995,304,1057,1439,5,50,1322196,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:12.644322+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3168094,1994,299,1064,1439,6,50,1322276,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:12.737744+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3168194,1994,307,1057,1442,2,50,1322355,9,387,78,0,2,,,,,,,,,,
2026-06-21T03:45:12.831178+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3168294,1994,301,1062,1440,1,50,1322435,9,387,79,0,2,,,,,,,,,,
2026-06-21T03:45:12.923705+00:00,S030,commissioning_unmounted,false,phase_asymmetry,mild,2000,phase_asymmetry-mild_horizontal_no_load_2000rpm,3168394,1993,300,1064,1440,4,50,1322515,9,387,78,1,2,,,,,,,,,,
