iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T22:07:49.061696+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,41900,802,250,2700,3480,1,0,8659,9,0,74,8,2,,,,,,,,,,
2026-06-20T22:07:49.154753+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42000,801,261,2684,3500,4,0,8691,9,0,74,10,1,,,,,,,,,,
2026-06-20T22:07:49.247608+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42100,800,262,2697,3516,2,0,8723,9,0,75,10,3,,,,,,,,,,
2026-06-20T22:07:49.341297+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42200,802,257,2684,3487,1,0,8755,9,0,74,10,3,,,,,,,,,,
2026-06-20T22:07:49.481902+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42300,801,246,2712,3480,4,0,8787,9,0,74,6,3,,,,,,,,,,
2026-06-20T22:07:49.575987+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42400,802,248,2702,3477,3,0,8820,9,0,74,11,1,,,,,,,,,,
2026-06-20T22:07:49.669788+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42500,801,254,2697,3490,5,0,8852,9,0,74,12,2,,,,,,,,,,
2026-06-20T22:07:49.763308+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42600,802,264,2681,3506,6,0,8884,9,0,75,13,3,,,,,,,,,,
2026-06-20T22:07:49.857243+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42700,802,259,2673,3482,3,0,8916,9,0,74,16,2,,,,,,,,,,
2026-06-20T22:07:49.951127+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42800,800,257,2695,3500,5,0,8948,9,0,74,8,3,,,,,,,,,,
2026-06-20T22:07:50.044779+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,42900,801,251,2708,3493,6,0,8980,9,0,74,7,2,,,,,,,,,,
2026-06-20T22:07:50.184727+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43000,800,250,2705,3487,3,0,9012,9,0,74,6,2,,,,,,,,,,
2026-06-20T22:07:50.277860+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43100,801,253,2700,3489,5,0,9044,9,0,74,8,2,,,,,,,,,,
2026-06-20T22:07:50.371264+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43200,803,262,2676,3493,6,0,9076,9,0,74,13,2,,,,,,,,,,
2026-06-20T22:07:50.465169+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43300,799,265,2684,3513,3,0,9108,9,0,75,12,3,,,,,,,,,,
2026-06-20T22:07:50.557627+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43400,802,257,2689,3490,5,0,9140,9,0,74,8,3,,,,,,,,,,
2026-06-20T22:07:50.651169+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43500,801,248,2710,3484,6,0,9172,9,0,74,5,4,,,,,,,,,,
2026-06-20T22:07:50.745438+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43600,801,251,2700,3485,3,0,9204,9,0,74,8,2,,,,,,,,,,
2026-06-20T22:07:50.838741+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43700,802,254,2684,3476,5,0,9236,9,0,74,16,2,,,,,,,,,,
2026-06-20T22:07:50.978342+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43800,800,259,2684,3493,6,0,9268,9,0,74,11,2,,,,,,,,,,
2026-06-20T22:07:51.070778+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,43900,801,257,2681,3484,3,0,9300,9,0,74,11,2,,,,,,,,,,
2026-06-20T22:07:51.163663+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44000,801,256,2697,3498,4,0,9333,9,0,75,7,3,,,,,,,,,,
2026-06-20T22:07:51.258923+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44100,801,249,2702,3480,2,0,9365,9,0,74,9,1,,,,,,,,,,
2026-06-20T22:07:51.352668+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44200,802,253,2689,3479,1,0,9397,9,0,74,13,2,,,,,,,,,,
2026-06-20T22:07:51.445396+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44300,801,266,2671,3503,4,0,9429,9,0,75,14,2,,,,,,,,,,
2026-06-20T22:07:51.538632+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44400,801,260,2684,3495,2,0,9461,9,0,74,12,1,,,,,,,,,,
2026-06-20T22:07:51.679133+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44500,801,258,2694,3501,1,0,9493,9,0,74,10,3,,,,,,,,,,
2026-06-20T22:07:51.772919+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44600,800,257,2692,3497,4,0,9525,9,0,74,7,3,,,,,,,,,,
2026-06-20T22:07:51.867151+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44700,801,247,2710,3484,2,0,9557,9,0,74,7,3,,,,,,,,,,
2026-06-20T22:07:51.959928+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44800,801,254,2697,3490,1,0,9589,9,0,74,8,1,,,,,,,,,,
2026-06-20T22:07:52.053644+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,44900,801,258,2695,3503,4,0,9621,9,0,74,10,2,,,,,,,,,,
2026-06-20T22:07:52.147116+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45000,801,262,2684,3502,2,0,9653,9,0,74,12,3,,,,,,,,,,
2026-06-20T22:07:52.240141+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45100,801,259,2684,3493,1,0,9685,9,0,74,8,2,,,,,,,,,,
2026-06-20T22:07:52.333263+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45200,801,250,2708,3490,4,0,9717,9,0,74,4,3,,,,,,,,,,
2026-06-20T22:07:52.474747+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45300,800,251,2702,3487,2,0,9749,9,0,74,9,1,,,,,,,,,,
2026-06-20T22:07:52.568104+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45400,803,253,2679,3469,1,0,9781,9,0,74,16,3,,,,,,,,,,
2026-06-20T22:07:52.661863+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45500,802,259,2678,3487,4,0,9813,9,0,74,13,2,,,,,,,,,,
2026-06-20T22:07:52.756862+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45600,801,256,2692,3490,3,0,9846,9,0,74,9,2,,,,,,,,,,
2026-06-20T22:07:52.847422+00:00,S014,commissioning_unmounted,false,healthy,none,800,healthy_horizontal_no_load_0800rpm,45700,800,255,2700,3497,5,0,9878,9,0,74,5,3,,,,,,,,,,
