iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T22:09:29.440688+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,142602,1696,285,1258,1679,2,0,53999,9,0,76,1,2,,,,,,,,,,
2026-06-20T22:09:29.546408+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,142702,1696,283,1261,1679,1,0,54067,9,0,75,1,2,,,,,,,,,,
2026-06-20T22:09:29.641038+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,142802,1696,288,1253,1678,4,0,54135,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:09:29.748656+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,142902,1697,282,1255,1671,2,0,54203,9,0,75,0,1,,,,,,,,,,
2026-06-20T22:09:29.827927+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143002,1696,286,1256,1678,3,0,54270,9,0,75,0,2,,,,,,,,,,
2026-06-20T22:09:29.936414+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143102,1696,281,1261,1676,5,0,54338,9,0,76,0,1,,,,,,,,,,
2026-06-20T22:09:30.031406+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143202,1696,281,1256,1671,6,0,54406,9,0,75,1,2,,,,,,,,,,
2026-06-20T22:09:30.139649+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143302,1696,287,1255,1678,3,0,54474,9,0,75,0,1,,,,,,,,,,
2026-06-20T22:09:30.231531+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143402,1697,281,1261,1676,5,0,54542,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:09:30.324592+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143502,1696,289,1253,1679,6,0,54610,9,0,75,0,1,,,,,,,,,,
2026-06-20T22:09:30.417189+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143602,1697,287,1253,1676,3,0,54678,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:09:30.556334+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143702,1697,279,1264,1676,1,0,54745,9,0,75,0,1,,,,,,,,,,
2026-06-20T22:09:30.650841+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143802,1697,287,1254,1678,4,0,54813,9,0,76,0,3,,,,,,,,,,
2026-06-20T22:09:30.744477+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,143902,1696,291,1253,1682,2,0,54881,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:09:30.836720+00:00,S017,commissioning_unmounted,false,healthy,none,1700,healthy_horizontal_no_load_1700rpm,144002,1697,283,1253,1671,1,0,54949,9,0,75,0,2,,,,,,,,,,
