iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T22:10:02.947402+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176203,1994,300,1059,1435,5,0,77114,9,0,77,0,1,,,,,,,,,,
2026-06-20T22:10:03.041860+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176303,1995,294,1065,1434,6,0,77194,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:10:03.134445+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176403,1997,298,1061,1435,3,0,77274,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:10:03.228201+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176503,1995,297,1062,1434,1,0,77353,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:10:03.321335+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176603,1996,297,1059,1432,4,0,77433,9,0,78,1,2,,,,,,,,,,
2026-06-20T22:10:03.414883+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176703,1995,299,1059,1434,2,0,77513,9,0,77,0,1,,,,,,,,,,
2026-06-20T22:10:03.555913+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176803,1995,293,1061,1429,1,0,77593,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:10:03.649239+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,176903,1992,299,1059,1435,4,0,77673,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:10:03.741706+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,177003,1996,290,1070,1434,6,0,77752,9,0,77,0,2,,,,,,,,,,
2026-06-20T22:10:03.837363+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,177103,1996,300,1059,1435,3,0,77832,9,0,77,1,1,,,,,,,,,,
2026-06-20T22:10:03.930076+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,177203,1997,301,1057,1434,5,0,77912,9,0,78,0,2,,,,,,,,,,
2026-06-20T22:10:04.021721+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,177303,1995,297,1059,1432,6,0,77992,9,0,78,1,2,,,,,,,,,,
2026-06-20T22:10:04.116195+00:00,S018,commissioning_unmounted,false,healthy,none,2000,healthy_horizontal_no_load_2000rpm,177403,1996,299,1059,1434,3,0,78072,9,0,79,1,2,,,,,,,,,,
