iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-21T03:35:52.663702+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2606484,1102,267,1957,2563,1,50,1199799,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:52.803059+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2606584,1102,266,1949,2553,6,50,1199844,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:52.897182+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2606684,1101,269,1949,2560,3,50,1199888,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:52.990156+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2606784,1103,271,1946,2561,5,50,1199932,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:53.083671+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2606884,1102,271,1951,2566,6,50,1199976,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:53.176951+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2606984,1102,269,1954,2566,3,50,1200020,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:53.271230+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607084,1102,268,1949,2557,5,50,1200064,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:53.365216+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607184,1102,265,1959,2560,6,50,1200108,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:53.458247+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607284,1102,269,1946,2558,3,50,1200152,9,551,75,1,3,,,,,,,,,,
2026-06-21T03:35:53.594470+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607384,1102,272,1946,2565,5,50,1200196,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:53.694782+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607484,1102,271,1949,2564,2,50,1200241,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:53.788174+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607584,1101,270,1949,2563,1,50,1200285,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:53.880852+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607684,1102,270,1949,2563,4,50,1200329,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:53.973808+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607784,1101,269,1946,2557,2,50,1200373,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:54.066972+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607884,1101,272,1949,2566,1,50,1200417,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:54.160333+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2607984,1102,263,1962,2560,4,50,1200461,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:54.301184+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608084,1102,267,1949,2556,2,50,1200505,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:54.394886+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608184,1102,268,1954,2563,1,50,1200549,9,551,74,0,2,,,,,,,,,,
2026-06-21T03:35:54.487142+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608284,1102,269,1949,2561,4,50,1200593,9,551,74,1,1,,,,,,,,,,
2026-06-21T03:35:54.581361+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608384,1102,271,1949,2565,2,50,1200637,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:54.675704+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608484,1102,271,1944,2560,1,50,1200681,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:54.768212+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608584,1102,268,1949,2558,4,50,1200725,9,551,75,1,3,,,,,,,,,,
2026-06-21T03:35:54.860803+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608684,1103,271,1946,2561,3,50,1200770,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:54.954828+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608784,1101,270,1949,2563,5,50,1200814,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:55.094773+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608884,1102,268,1949,2557,6,50,1200858,9,551,74,0,2,,,,,,,,,,
2026-06-21T03:35:55.188775+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2608984,1102,270,1949,2563,3,50,1200902,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:55.282663+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609084,1102,268,1954,2563,5,50,1200946,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:55.375886+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609184,1101,270,1952,2565,6,50,1200990,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:55.468927+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609284,1102,272,1946,2563,3,50,1201034,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:55.562698+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609384,1101,269,1949,2560,5,50,1201078,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:55.656461+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609484,1102,269,1949,2560,6,50,1201122,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:55.797397+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609584,1102,268,1956,2564,3,50,1201166,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:55.891744+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609684,1101,269,1951,2563,4,50,1201211,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:55.986857+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609784,1102,269,1949,2560,2,50,1201255,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:56.080649+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609884,1102,270,1949,2563,1,50,1201299,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:56.173715+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2609984,1102,271,1946,2561,4,50,1201343,9,551,75,1,3,,,,,,,,,,
2026-06-21T03:35:56.267646+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610084,1102,268,1954,2563,2,50,1201387,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:56.360156+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610184,1102,269,1949,2561,1,50,1201431,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:56.453114+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610284,1101,271,1951,2566,4,50,1201475,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:56.594005+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610384,1101,268,1954,2563,2,50,1201519,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:56.686939+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610484,1102,269,1952,2563,1,50,1201563,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:56.780737+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610584,1102,265,1957,2560,4,50,1201607,9,551,74,1,2,,,,,,,,,,
2026-06-21T03:35:56.890100+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610684,1101,269,1951,2563,2,50,1201651,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:56.984703+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610784,1102,269,1952,2563,1,50,1201695,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:57.078654+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610884,1101,271,1949,2565,6,50,1201740,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:57.172807+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2610984,1102,269,1954,2566,3,50,1201784,9,551,75,1,3,,,,,,,,,,
2026-06-21T03:35:57.265998+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2611084,1102,269,1954,2564,5,50,1201828,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:57.360876+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2611184,1102,268,1951,2560,6,50,1201872,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:57.453605+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2611284,1101,268,1954,2563,3,50,1201916,9,551,75,1,2,,,,,,,,,,
2026-06-21T03:35:57.561613+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2611384,1102,270,1954,2566,5,50,1201960,9,551,74,0,2,,,,,,,,,,
2026-06-21T03:35:57.653400+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2611484,1102,269,1954,2566,6,50,1202004,9,551,75,0,2,,,,,,,,,,
2026-06-21T03:35:57.747600+00:00,S028,commissioning_unmounted,false,phase_asymmetry,mild,1100,phase_asymmetry-mild_horizontal_no_load_1100rpm,2611584,1102,269,1954,2566,3,50,1202048,9,551,74,0,2,,,,,,,,,,
