iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T22:07:15.576765+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8300,499,256,4317,5598,1,0,1597,9,0,73,7,2,,,,,,,,,,
2026-06-20T22:07:15.655802+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8400,501,244,4340,5556,4,0,1617,9,0,74,2,3,,,,,,,,,,
2026-06-20T22:07:15.765673+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8500,499,256,4322,5603,2,0,1637,9,0,74,8,3,,,,,,,,,,
2026-06-20T22:07:15.873770+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8600,500,254,4335,5605,1,0,1657,9,0,74,4,2,,,,,,,,,,
2026-06-20T22:07:15.966535+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8700,500,254,4335,5605,4,0,1677,9,0,74,4,2,,,,,,,,,,
2026-06-20T22:07:16.059541+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8800,501,257,4332,5613,2,0,1697,9,0,73,6,2,,,,,,,,,,
2026-06-20T22:07:16.154372+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,8900,500,262,4300,5614,1,0,1717,9,0,75,9,3,,,,,,,,,,
2026-06-20T22:07:16.295166+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9000,500,255,4324,5600,4,0,1737,9,0,74,3,2,,,,,,,,,,
2026-06-20T22:07:16.388504+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9100,500,260,4322,5622,2,0,1757,9,0,73,7,2,,,,,,,,,,
2026-06-20T22:07:16.481065+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9200,500,260,4322,5621,1,0,1777,9,0,74,5,3,,,,,,,,,,
2026-06-20T22:07:16.574162+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9300,500,260,4322,5621,4,0,1797,9,0,74,5,3,,,,,,,,,,
2026-06-20T22:07:16.668398+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9400,500,251,4333,5589,2,0,1817,9,0,74,1,3,,,,,,,,,,
2026-06-20T22:07:16.760893+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9500,500,257,4325,5611,1,0,1837,9,0,73,8,1,,,,,,,,,,
2026-06-20T22:07:16.854686+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9600,501,256,4333,5613,4,0,1857,9,0,75,3,4,,,,,,,,,,
2026-06-20T22:07:16.995147+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9700,500,253,4325,5590,2,0,1877,9,0,73,8,2,,,,,,,,,,
2026-06-20T22:07:17.087880+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9800,499,259,4306,5603,1,0,1897,9,0,73,8,2,,,,,,,,,,
2026-06-20T22:07:17.181333+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,9900,499,259,4306,5603,4,0,1917,9,0,73,8,2,,,,,,,,,,
2026-06-20T22:07:17.274710+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,10000,501,248,4335,5573,3,0,1938,9,0,74,3,3,,,,,,,,,,
2026-06-20T22:07:17.368085+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,10100,500,252,4317,5579,1,0,1957,9,0,74,9,3,,,,,,,,,,
2026-06-20T22:07:17.461329+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,10200,499,262,4316,5629,6,0,1978,9,0,74,8,4,,,,,,,,,,
2026-06-20T22:07:17.554586+00:00,S013,commissioning_unmounted,false,healthy,none,500,healthy_horizontal_no_load_0500rpm,10300,502,254,4329,5595,3,0,1998,9,0,73,4,1,,,,,,,,,,
