iso_time,session_id,fixture_state,valid_for_classifier,condition,severity,speed_setpoint_rpm,label,t_ms,rpm,ripple_permil,min_us,max_us,hall,illegal,edges,step,coast_ms,period_std_permil,mech1x_permil,elec_permil,accel_rms_g,accel_pk_g,temp_motor_c,temp_ambient_c,i_u_a,i_v_a,i_w_a,i_dc_a,modbus_rpm,modbus_fault
2026-06-20T22:08:56.028543+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109102,1399,277,1529,2025,3,0,34938,9,0,75,0,2,,,,,,,,,,
2026-06-20T22:08:56.171436+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109202,1400,272,1534,2020,5,0,34994,9,0,75,0,1,,,,,,,,,,
2026-06-20T22:08:56.279898+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109302,1399,268,1536,2015,6,0,35050,9,0,75,0,2,,,,,,,,,,
2026-06-20T22:08:56.327151+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109402,1399,269,1537,2019,3,0,35106,9,0,74,1,2,,,,,,,,,,
2026-06-20T22:08:56.468774+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109502,1399,274,1532,2022,5,0,35162,9,0,75,1,2,,,,,,,,,,
2026-06-20T22:08:56.563665+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109602,1398,277,1529,2025,6,0,35218,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:08:56.656535+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109702,1400,277,1529,2025,3,0,35274,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:08:56.751238+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109802,1397,272,1540,2028,1,0,35329,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:08:56.858588+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,109902,1399,274,1532,2022,4,0,35385,9,0,76,0,2,,,,,,,,,,
2026-06-20T22:08:56.951208+00:00,S016,commissioning_unmounted,false,healthy,none,1400,healthy_horizontal_no_load_1400rpm,110002,1399,276,1529,2022,3,0,35442,9,0,75,0,1,,,,,,,,,,
